account,amountUSD,asset,id
0x9600a48ed0f931d0c422d574e3275a90d8b22745,28693709.27598962658135445312,WETH,0xde8c2a5e5ee06633672fc29ed952e73e60dfeadf86d63c34f1c3e6d336284d691500000002000000
0xc468315a2df54f9c076bd5cfe5002ba211f74ca6,28562536.71467110732671,USDT,0xf8847c6e57d0342209a4e5038e7d5caf78d7d80978bc304e44046032056c6c0fd602000002000000
0xf0bb20865277abd641a307ece5ee04e79073416c,28497255.19545,WETH,0x44d1e209a67faa714d838d598ff590c63212487c5446d882d8f060940fddc47bdf00000002000000
0xf0bb20865277abd641a307ece5ee04e79073416c,28497255.19545,WETH,0x44d1e209a67faa714d838d598ff590c63212487c5446d882d8f060940fddc47bc800000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,28420176.32379697985358210036406485,WETH,0x7c54010776e7f72b93d76e32640562656feea0adeaefdb8fdb8675082993ad233f00000002000000
0x62e65900c592a77d41d141a094e1f0ab45a6138b,28407780.9,WETH,0xd59cb46b164138bb11b4c6c74bc5ad67d8ec890992a94d268e58bca9acecaeaa1202000002000000
0xf0bb20865277abd641a307ece5ee04e79073416c,28228050,WETH,0x73287e80c50e567c2a64d4ca491fcf7af55542574dd70a0460c3319e0d94c2014701000002000000
0xdc3abf85e090528669cf1b44ef4082b269c21a95,27997050.2,USDT,0x6dd18b091ae905f28c12e32a80fd0b635eae75ccf50fd4a3260bb7e9e2351e1be902000002000000
0x5780734f2553dcb83cc6c9c6a7efea52daeca70e,27888863.44102592231093842635,WETH,0xd4c7676e312f2935e1cbc7bde5760172bc6e83ba391e54b566febf3e28d02cfb9a00000002000000
0x324c0cbdeb97d58096d630176b1b247684d534cb,27826272.6333039736,wstETH,0x31be9fb07c9228d767bd59d5d73d60ff03681c93fa63f4b4d9eb4cf2e4f4e8f0ae00000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,27692834,WETH,0x4058ead8036bd1691b2603f71a9cc10a5d7f3804acb638b07aea5a431111c57d9500000002000000
0xf0bb20865277abd641a307ece5ee04e79073416c,27615368.2155,WETH,0xa615c611630e9dc74f61325eec722ab202c861775c0c826904ff1d417aab6e92d800000002000000
0x324c0cbdeb97d58096d630176b1b247684d534cb,27574391.00317,wstETH,0x6c1fa4218da49b24fe151bdb8b0a6521e64df4f23a2378e3248f9828c59fcf952301000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,27545680,WETH,0x698f9f891a38291b489f08aee26e7472389c299142b930b9f89addca9d07bf9b1300000002000000
0xf0bb20865277abd641a307ece5ee04e79073416c,27526409.39928,WETH,0x59add472d69bb671782e2c6b8aff86cd3762b0392c443771eaae66efe872f6098000000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,27334117,WETH,0x9f7b9d0c7ecf4cd424cb553511b96e75cbaac414ef0ed488a0e962bce8e805b43400000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,27322217.4282148813656,WETH,0xcba3990983bcdc170cf629ccaff628760c372f47d23653eaca266e541ef458486d00000002000000
0xf0bb20865277abd641a307ece5ee04e79073416c,27209310.44,WETH,0xa84f1f931110344a4769d5f41b8d771495cc24313cc46e6bc2e9227b40da2d0d3101000002000000
0x60d2d94acb969ca54e781007ee89f04c1a2e5943,27166683.93667853221334145,WETH,0xaa9917c20c10cf5097f72ab0c066d973f621896594caa18269bc2cb54b979fb15f00000002000000
0x90d443b372b2a1212dda03c9b56c4e622688e981,26994480.66,USDT,0x110dd2ad5ec4be9755617128c238d381b36460d83539f2243b1879ad0bbbccb2a101000002000000
0x96f49d0e9724dfd8780fa667ac37a993f005cb94,26925307.2,USDC,0x30e152afb3de21b4a514cda032d4e14acad665b881b7acf8c911668c06b4cd758d00000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,26882128.45056,WETH,0x6b6253e8950b36888457bb0442e3079bae8c126a2028a357d6166e8e5d94e0770f00000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,26706880,WETH,0x5f0d070a3d306f9ca5b3b584fe06dc468b33726003ef2bddd228dd7b26335cd52201000002000000
0x989b96317735d70a7762bf96c034b203713aae18,26685494.37070235,USDC,0xe3f876ce3c41d2c0fe19fd1ee9d83620323d2ac3d7e56a8b48096d0bcff277a42300000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,26621751.10691,WETH,0x190093c5cfb62054c4411239cb86bbf4373deddc77d9922239c09af91f5f78df2f01000002000000
0xf0bb20865277abd641a307ece5ee04e79073416c,26277611.67,WETH,0x355ef023fe8253bee7941f54d2a86b3a4b3a4a02b0dd40c7db63951b8ec096b51701000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,26255900,WETH,0x6310bed3b71fd077fbdd8f93edf2216e457a9bf5d6301165dcfc1baf103509af1700000002000000
0x58e70d8bed174643fb5f177e3f0ab2cfe689487d,26018586.67048,WETH,0xd68db146404aa80b9bbbf1133a348e5d6e399c09cf097060a5a45aefdee986079102000002000000
0xc468315a2df54f9c076bd5cfe5002ba211f74ca6,25870721.13517413053189,USDT,0x050014f614cf2c93955b2d91280bd6be6d5d672bc6ba6434576b78c5fdc101794f01000002000000
0xf0bb20865277abd641a307ece5ee04e79073416c,25568817.3760024108812703371401265,WETH,0x42fcc8e0bd407771433744603bf474756c17cbf5055004c63d158c2bfdf2dcb7ec01000002000000
0x53fea863844e05ba1e9559b2d3dc9eae74ffa77f,25316379.2393317844234506248696,WETH,0xe2aba58b4c85993f31fea599c4cdeff62f492d305d0d07ef900be2a1b20f2e379200000002000000
0x5877626d3cdc57317d861207244a4eea28decf9e,25237672.5,WETH,0x6a409b7635c6ea2d56ea5718cc5808faca01532b699ae4963a02c05c324d326d6f01000002000000
0xf0bb20865277abd641a307ece5ee04e79073416c,25232325,WETH,0xdf401af1fc23ffa0503217dc510494a167fc2be3adbfaba124eddc68a1a5dd5f7401000002000000
0xf0bb20865277abd641a307ece5ee04e79073416c,25232325,WETH,0xdf401af1fc23ffa0503217dc510494a167fc2be3adbfaba124eddc68a1a5dd5f5f01000002000000
0xf0bb20865277abd641a307ece5ee04e79073416c,25232325,WETH,0xdf401af1fc23ffa0503217dc510494a167fc2be3adbfaba124eddc68a1a5dd5f4a01000002000000
0xf0bb20865277abd641a307ece5ee04e79073416c,25232325,WETH,0xdf401af1fc23ffa0503217dc510494a167fc2be3adbfaba124eddc68a1a5dd5f3501000002000000
0xf0bb20865277abd641a307ece5ee04e79073416c,25232325,WETH,0xdf401af1fc23ffa0503217dc510494a167fc2be3adbfaba124eddc68a1a5dd5f2001000002000000
0x517ce9b6d1fcffd29805c3e19b295247fcd94aef,25000487.5,USDT,0x348a182611f13c7f0875bd91451af407d25b56db2e12fb697718a0a6f38ce65ee904000002000000
0x96f49d0e9724dfd8780fa667ac37a993f005cb94,24998262.25,PYUSD,0xc338222800405a7fb63f01c7c6075c55ba561c761bd415b733fd953be976d6243000000002000000
0x50fc9731dace42caa45d166bff404bbb7464bf21,24997501,USDC,0x6cd854a3574ae254b27f78f83f70d96080e3e121ebae9cfa5199699bad7fdc71c100000002000000
0x324c0cbdeb97d58096d630176b1b247684d534cb,24996553.25,USDC,0xcdedc771b7efb23346beed6586fd0c1e11215d0b9c8e751c823f73a720a7515dcb01000002000000
0x7ee29373f075ee1d83b1b93b4fe94ae242df5178,24992098.75,USDT,0xd1637af19a5115b15fe14f6a6e57b1d9e47bb53335e86f2a8b876f44cecfdf827d03000002000000
0xe5c248d8d3f3871bd0f68e9c4743459c43bb4e4c,24976177,USDT,0xd1a98b5922381f141ae6b1e5f25a604fd36560aeaf7cb8e8dbb9eb00cd22687ba100000002000000
0x6e9e81efcc4cbff68ed04c4a90aea33cb22c8c89,24976177,USDT,0x71a9a1ac09b63eeeabb579de4a80ef34b7b2b5dc0fc12fe47dcaec027cca2d1b6200000002000000
0xc468315a2df54f9c076bd5cfe5002ba211f74ca6,24969014.25,USDT,0x868fe8905f896465e2cf9636949b112a2b6a8beeda0904acd5804c2fb2aa64f57a01000002000000
0x893aa69fbaa1ee81b536f0fbe3a3453e86290080,24967228.80136,WETH,0xf2c00ae771626e58ea288755055e0e5b54d01688aaaedca72249704ec9421f464402000002000000
0x5877626d3cdc57317d861207244a4eea28decf9e,24902142.75,WETH,0x5f83f53560d58eb099530f05a324b21c98192959d5817d5f35e74a6da1fa7c99af03000002000000
0x5877626d3cdc57317d861207244a4eea28decf9e,24800803.75,WETH,0xaaa75555319f4d693ba40988e2ba6a1095f2721b011979a0fdd84dcc30a99fbdba02000002000000
0x893aa69fbaa1ee81b536f0fbe3a3453e86290080,24747356.712,WETH,0x8e557231c0212a4c90ab505a7100f04962c2de526d91b5b673b10ab1eab6dafffb01000002000000
0x5877626d3cdc57317d861207244a4eea28decf9e,24712495.5,WETH,0x1064a76b419f501e77c8c2d706c077c94a7ff8dbb97a580286dbe845d1c443709501000002000000
0xf0bb20865277abd641a307ece5ee04e79073416c,24697621.16939,WETH,0x44d1e209a67faa714d838d598ff590c63212487c5446d882d8f060940fddc47bf600000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,24537225.5959662632,WETH,0xf07e5b0bdd073c98e9ac3f5c01a3560c79e2fe1c2ca7ecb0077b0e875edfae4a1700000002000000
0x5877626d3cdc57317d861207244a4eea28decf9e,24417614.7,WETH,0x8013b7f64bc67f6e1f704a98a00da1adbf0cf495bb44ce3bf6d6d49989625fbc0302000002000000
0xf0bb20865277abd641a307ece5ee04e79073416c,24301524.02964,WETH,0xa615c611630e9dc74f61325eec722ab202c861775c0c826904ff1d417aab6e922401000002000000
0x5877626d3cdc57317d861207244a4eea28decf9e,24285015.34333391812155350909985056,WETH,0x03d2875c0cfccc200774fb72e7c76932a89cd623fa1a842a650bb87831b9b87c3e01000002000000
0x33333aea097c193e66081e930c33020272b33333,24260398.32596644,WETH,0x32311dac3823e1a2f4fdd4f0744486e9a7a9a23b13162b8e7f64b7051b4badfc8400000002000000
0xac4eba4667eeddb8ec0cf2db062168c4cc07597f,24148632.3855,USDC,0x33bfdd5398f81329f56fd1b49c231c6834db6fc4fd7e6bc0a9e9c9f98e6a28ab4801000002000000
0x5877626d3cdc57317d861207244a4eea28decf9e,23939856.78353201004742370576122754,WETH,0x338d4479f20d603e501e9a923ae7f8d6dcc40109af5f1316768682525fe9dfc7b001000002000000
0x5877626d3cdc57317d861207244a4eea28decf9e,23868260.26866607342864595594,WETH,0xaa2bf4d09c2f57754e7421b70c15c3974f3c99faf9dc187992de1097e3bf16f0c101000002000000
0xf0bb20865277abd641a307ece5ee04e79073416c,23841750,WETH,0x0d90b07fc8f23876e1a2db80e209090a55d9ffab9c866c117f290ba29d129e921a01000002000000
0x1de713f78aa5f29874bbcc95e125721f002da7f2,23725875,WETH,0xfa2b38faf95b3ea698991fa0163d020a08cfd6b2551255672ec9828de9e7e5152700000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,23644268.42868,WETH,0x907bdf7226454b6c4135abddf978947d7138e9f2e75be05fa5b8bef6d0a0ffefe000000002000000
0x893aa69fbaa1ee81b536f0fbe3a3453e86290080,23406777.001275,WETH,0x8151c35627eacbdabe317ab781d65231dd64f8f6e0e11799b2f30875917f58006501000002000000
0xdc3abf85e090528669cf1b44ef4082b269c21a95,23367537.9705,USDT,0x4b6024fae59485eb328fd5d7c8ee1e4389fa98efdc3f25bbb1e08ed9ac2d7ced3602000002000000
0x7096b47de3b272d4349189572903f343c4a952db,23286914.18877473688687570514998,WETH,0xb97dde8522ba020425cb736b9908f680af9ee875281d48aaf7fec530fa0e75108200000002000000
0x5877626d3cdc57317d861207244a4eea28decf9e,23264219.23793481392675775041,WETH,0x472296caf7853dc829a66e3106b39197636518caf73ab616ad50807acbfb33ef5801000002000000
0x5877626d3cdc57317d861207244a4eea28decf9e,23012809.1340372506743097461,WETH,0x01ee0a57146e9ef94cda8c668d2bdd4139294fdf3537ca7d84ecc81979bb142f5901000002000000
0x7c697d6cff279f3f9c2401d0ea2ac7e7ede0e2c3,22886626.72,USDC,0x8e624869b123a1d90a9115019855c3f65e143e31454ccf02e58f097a8297c9972e00000002000000
0x5877626d3cdc57317d861207244a4eea28decf9e,22830940.75007047890356491202366328,WETH,0xe0b4a2c053729400de8214a9a8bee5db39fa8f0a83a02945c6c8b0b4bcc6a8979400000002000000
0xf0bb20865277abd641a307ece5ee04e79073416c,22756247.4646392727834986102701422,WETH,0x42fcc8e0bd407771433744603bf474756c17cbf5055004c63d158c2bfdf2dcb70102000002000000
0x5877626d3cdc57317d861207244a4eea28decf9e,22631343.34492310227373127599377728,WETH,0x20bd7c3b676d4b59dfb265a166b2ed5cd7704ee5b7c7a66dbccd4871a925efecdb01000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,22589853.61363093767156757854593231,WETH,0x3b1c11ba17183dfe9ecb6227b113e2e596a74d04d407b40757e7fef8fe908c201d00000002000000
0x33333aea097c193e66081e930c33020272b33333,22578400.826683,WETH,0xc9171984b278a7c4160a1e9ece0fa8f8c4e8b271fc07f3c11805661c3d064b9a7f00000002000000
0x6761826e71fa2f47fbd2db2eb9f94fbbd49a9e8a,22576744.31202,wstETH,0x0917497b14aeb6c0d023016812809f90c86353f2822ac6f5e546427a861c61e33a01000002000000
0xd48573cda0fed7144f2455c5270ffa16be389d04,22376732,WETH,0xfce94b06b1f123ccbf55941eee3caec0fd8ce7e753096fb95173f94a05d80a628001000002000000
0x5877626d3cdc57317d861207244a4eea28decf9e,22369465.1129280684636643175016,WETH,0x1cc8c8f2fac9ae247eb2d1b069385a37eb8a03c7eb9e37783bd629c63e7cdfc15500000002000000
0x741aa7cfb2c7bf2a1e7d4da2e3df6a56ca4131f3,22326003.3766,USDC,0xfc159a55a61fe9b1d9a50d68b64e250e8ef431aeab6afe3c57e3bd72365e687b1302000002000000
0x5877626d3cdc57317d861207244a4eea28decf9e,22314314.7776860962418369784316,WETH,0xbe7cbe744c9e57940adf2c6439027db9851e7a716f60218b551bf24eb437837d0801000002000000
0x6761826e71fa2f47fbd2db2eb9f94fbbd49a9e8a,22257978.8424669171,wstETH,0x5798b0f564962d9f49e41e0ee59c7ff3a54f0bc3f51de8fefacb832b5200c969f500000002000000
0xc468315a2df54f9c076bd5cfe5002ba211f74ca6,22243682.1099113662916,USDT,0x8bb1634e3f17b99dd635362e6c49a4eeb1aaea0b1a9701fa7fdeab03fb61f61d3801000002000000
0x5877626d3cdc57317d861207244a4eea28decf9e,22127861.41576049436259213507244985,WETH,0xa9c7c17c10b40249e04af56c5052f3a2e7cffc01a02ef70bff99f59d313ced808100000002000000
0xc468315a2df54f9c076bd5cfe5002ba211f74ca6,22054664.46435961766267,USDT,0xdf589f5766d1267ee04632dc08579e3e287d9c0c45463d0f89a89387f924aa107d01000002000000
0xc0979af67786f30dea9335665592d6813b21b819,21835439.916,WETH,0x512c63d78e55ab9a937f66f41dda1ec111ce750d014765580597db4845b0cccde301000002000000
0x5877626d3cdc57317d861207244a4eea28decf9e,21832269.6381515654474247962628,WETH,0xdeadd9c6ba61a75cc9c14c1ce1960eec14e468b8a38617919ec08205209cf5074801000002000000
0x5877626d3cdc57317d861207244a4eea28decf9e,21764017.56221409060287776082,WETH,0xd02399753e804306ea803c10b4c91bf27bd5226cca2790cbda4710941c1f03336802000002000000
0x893aa69fbaa1ee81b536f0fbe3a3453e86290080,21735238.217,WETH,0x40b0b6a65656654ee03d10599ef916df12da8aaa44c7cd1199d1a7bdd7893506fe0e000002000000
0xef417fce1883c6653e7dc6af7c6f85ccde84aa09,21599836.065,WETH,0x140c9cb296399fcc1359253140617cde46ae4e74957dab5906967a5ec8f9c7bc3e00000002000000
0xc468315a2df54f9c076bd5cfe5002ba211f74ca6,21562907.58517312084787,USDT,0xb8dab428593c17ea20b680fd46a80e69750ddc7116e1b065ff9729187990ca1ccf01000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,21557918.226,WETH,0x64c8b121bff9823b5124bc660b25751d372704180ea90be23b7f085c621a6b39c000000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,21484818.0080347654938938365512,WETH,0x5e44067c2d36d6581d560038f367de54be25b10153b0e6bfae6932d94e76b527f700000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,21480816.52,WETH,0x70a8837b4cb0b6ab0d752fb874bb9508c45504d439b5bf3e02adc9aad08645624b00000002000000
0x5877626d3cdc57317d861207244a4eea28decf9e,21464168.7115440720675005903,WETH,0x92dcb2ea43c28137078cc326aa418d6679b79137621e16fcf153447dd4dcac29d000000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,21391890,WETH,0xefb18977cedf10be7f5edac05d0e4129e6933dbb07a364f067e589ed983fa765a300000002000000
0x5877626d3cdc57317d861207244a4eea28decf9e,21336395.1302379195623697333,WETH,0x0a9876c08e2534e63beefd1d3b99d7f2aa14a10583312216b3a1938165dc869ee701000002000000
0xf0bb20865277abd641a307ece5ee04e79073416c,21302730,WETH,0x4f14b51811df0dfe8a46c41b4794f6f622c7a461006237050bf919b8a3650fc85600000002000000
0xf0bb20865277abd641a307ece5ee04e79073416c,21276973.49544,WETH,0x2d7af716f76412c105d3c0fe489290731a90c975046115c55c2d370f74ff38133800000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,21173300,WETH,0x7c178b4087785f859783298ed68a3c6af18da90e9dd50161a1ac70c39d79c5380f00000002000000
0x531e08e19e54ea655822d62f160e27af727b6e9f,21097777.115,USDe,0x8619850f7b59e349298ef730d75f3155b1478ad0d09c24940cad704601dcfe8ff001000002000000
0xc468315a2df54f9c076bd5cfe5002ba211f74ca6,21079964.03705187168075,USDT,0x5af164af83539b42a70bec2683a560808228f6ec19350c82fb3571ab68062b9e3701000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,21072797.438675410823367409631604,WETH,0xf1efe6e1341404d3cc716ddea1f9625e6c22d51089aaeffdab6fec80c60635cc2f00000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,21067100,WETH,0x44737ce004964a3e445512dab2a73e6419574f51de49f1802ece7c46824307f20f00000002000000
0x517ce9b6d1fcffd29805c3e19b295247fcd94aef,20992440,USDT,0x854365ca432d95c2ef889830cb0f278cdc76ea422d911cfa85f2a9166c392a18d102000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,20930105.4261879282833968743,WETH,0x8c1d5817cd086df27df919d422023283ce055c9935ed74c651dabdb022a59e258300000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,20911577.49014488257711910122377438,WETH,0x6237c8cfb1cad0ab29a6a1454d7db4b0033ca94c9b5f245dcf64a3da4a81dcf11601000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,20901327.212279036676278158308662,WETH,0x6b016460a44b4092bbdaf5d43e3463401e56a49cbd351771466415e267a4020b3e00000002000000
0xf0bb20865277abd641a307ece5ee04e79073416c,20887054.128074714511745836074,WETH,0x2403b5170e40689eb5fcd221e55eb081a629f536823f02e905e18646f0e73e3b0601000002000000
0x5877626d3cdc57317d861207244a4eea28decf9e,20866464.103836924142422412318017,WETH,0x0063c3a454b615ad36f5ca5d66154946f9ffcd120b789f59dd9a560d3bbc7b2ae800000002000000
0x3edc842766cb19644f7181709a243e523be29c4c,20724202.045410724,WETH,0x82198075bb16d869eb0df1121915f258c97aebe06e6416f08c4634afad37ac03ed00000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,20637910.9118629014797076303132,WETH,0x7cb6d6371ffda829695c708bf9062480c35a37093af6fd50d784b7338492c5ea6c01000002000000
0xc468315a2df54f9c076bd5cfe5002ba211f74ca6,20616964.63059797638074,USDT,0x0c7ee589c60668be5de78c2cd4333d7a2bd79ba43a7b8bbd00c8fc39430dfe383a02000002000000
0x5877626d3cdc57317d861207244a4eea28decf9e,20475361.1171813602334434526,WETH,0x5c6dae3b084db64fd84faf06b027e7b5bd130b316594862040a4ae79647b894ff400000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,20434485.5296,WETH,0x80bb8f3103e2c3d1dae5c339ea3077543a1f98ed1a81915594da89770951f014d300000002000000
0xae5a33bddc2944f372142a84cd5c4f78c990ee78,20361908.55227858444383847763757086,DAI,0x8efc94b498d5eca076023b533891dfc5222ae8a2ae1ca662c8e4c86a5480b8223500000002000000
0x886306bfe444dcf4f58d2aa40717fca648dbb8f8,20354156.79632476828147256717267307,WETH,0xfd1122fea4606e583de1b24032fea134b990a808eed54f189b5377b514cff1c52401000002000000
0x5877626d3cdc57317d861207244a4eea28decf9e,20256076.601000874765182395569,WETH,0x30b9d7208ad3e89cc6824f790fa438df4294e7503b136043702276ecb77927537e01000002000000
0xf0bb20865277abd641a307ece5ee04e79073416c,20253060.2435260798764806121015006,WETH,0x42fcc8e0bd407771433744603bf474756c17cbf5055004c63d158c2bfdf2dcb71602000002000000
0x8e80a60a1766b3b80aa7d766e190eb80fb68683d,20226353.27467990688933264800238913,WETH,0xf6b7eb3e5bc4f90f20e1864209e3bfd2ab8789ffd590f5f31ff77166d367e4b0b000000002000000
0x893aa69fbaa1ee81b536f0fbe3a3453e86290080,20185626.708,WETH,0x76c0f044d9fa93de40b5d0f5d868e4a5104e46ae59dc8c077e3ded1cfba9f331c60f000002000000
0x90d443b372b2a1212dda03c9b56c4e622688e981,20183367.32,USDT,0xfff8d842927ac6cbc8c82e5508e0d68e446ceed54882018a10e624e543a3ecf97e02000002000000
0xa224f7a7fca80b687370b697aa1311f3057d4231,20180250.9719340406387409339,WETH,0x5dd7c09d05526eccfa61d0e9f222eaa2eb0500661d31709337991e906eeaab6c7500000002000000
0x5877626d3cdc57317d861207244a4eea28decf9e,20031513.4695065962708337482296,WETH,0x6b2b0040a9e00ae487934c126db8a174adb46846fd4c341bdf37c46d2d0d5f383e01000002000000
0x08809e834721bd282b9a36028cf1af71892a275d,20013200,USDe,0xe46207bf49ef599a0a84abff9fd3e9c2209c4a0958abe3cef4049af03aac533afb00000002000000
0x99926ab8e1b589500ae87977632f13cf7f70f242,20007860,USDT,0x856d7211169c2ba9da66effd34c34051e8b7899b2ad81848f962908c1b78f34a8a00000002000000
0x99926ab8e1b589500ae87977632f13cf7f70f242,20003474,USDe,0xa11768f9716bf706b66acf163f9e1ed6fca02376761574b5c1da6a8de559f0fd4c01000002000000
0x4116812b89749563d40b0ffc187db7ce668711cb,20002478.2,USDT,0x13a7ddecdd471cb8aed973e272aae5de52ddcbf8c2a0c2262ada0989b473ca2c1d01000002000000
0x85e05c10db73499fbdecab0dfbb794a446feeec8,20002339.2,USDT,0xf38a394683eb6db92c8365a251e40182db5366d7c39c0a5c5b3c374ad6ddfb28b100000002000000
0x99926ab8e1b589500ae87977632f13cf7f70f242,20001400,USDT,0x2e15ede4bba2c4aec6df7cb9bb2601694f9f27daf6398e1365937d5d698601d1fb00000002000000
0x4ed0b41dff79e0e53a054903873899bc32abc853,20000449.2,USDT,0x63ffb409860910ce396f6335da86447252a231fc512d9618b2e8f5f36601b3c2b600000002000000
0xfa5484533acf47bc9f5d9dc931fcdbbdcefb4011,19999496.6,USDC,0xe138396d00d52f11b2741abdb647559067cdb69e649bc1779be47dd4c09c8a326000000002000000
0x50fc9731dace42caa45d166bff404bbb7464bf21,19999157.8,USDC,0x9ac30e41f0c6d84c0acbc30deca96d33b4fa2bd8bad1f3677602882588a13fc3cd01000002000000
0x324c0cbdeb97d58096d630176b1b247684d534cb,19998632.2,USDC,0x11210d9e4b4e2f1d945b8d138b025a831ae5aa39a3eefbc6fdcf52b4efb4647b4b01000002000000
0xf6fd12fbf8bbe0e08ac739c3634cd1cb21acf5e9,19998510,USDT,0x654b4123cd9a0152ce830caf198d71487ffa56f6858c75a526554e2264ea952be200000002000000
0x8af700ba841f30e0a3fcb0ee4c4a9d223e1efa05,19998133.4,USDC,0xecce6a3abbd0e0aa11dff29a2a6214c0236cb3f3d0dca9bbd9538b215e00ae36ca01000002000000
0xc9db4e8d3d940c16b800d433d168d2f651025642,19997676.8,USDC,0x876fac56cdc529f46c72a2c09c7cb9ffed2adc3476c9fe9e76c31018365eb6f81900000002000000
0x96f49d0e9724dfd8780fa667ac37a993f005cb94,19997251.2,USDC,0x98bf71740f5e4a7abfc5e804c4759bff261de31943d7ec85ce5de6e673c8b835db00000002000000
0xfa5484533acf47bc9f5d9dc931fcdbbdcefb4011,19996800,USDC,0x7b0a4b967ad0e687a0e030322797c7f9ebc4e02eb6fc892f7c3247acc0f2dd7c4900000002000000
0xed0c6079229e2d407672a117c22b62064f4a4312,19996800,USDC,0x6c5145148801c124c787d92c2fa2f6498f5920c9f71e860a2e35c25be7263cf77701000002000000
0x741aa7cfb2c7bf2a1e7d4da2e3df6a56ca4131f3,19996800,USDC,0x5b91d976c220a92401c6bea80f05627e8545c47450badf9a3e2d8f062a1475cee604000002000000
0x741aa7cfb2c7bf2a1e7d4da2e3df6a56ca4131f3,19996800,USDC,0x24409323bbf3745990ac3a161df90061212e61000bedd6aaa4777ab0ee76b0a88401000002000000
0x28a55c4b4f9615fde3cdaddf6cc01fcf2e38a6b0,19996498.6,USDC,0x29f270edcef2141163068a2264635ad3647d390ea912d911386f790fc79c183f0b00000002000000
0x28a55c4b4f9615fde3cdaddf6cc01fcf2e38a6b0,19996420.4,USDC,0xbf06f3002f216ea18da456af96770a451c30102466d957d0139960bc9b5fdf4c8e02000002000000
0x28a55c4b4f9615fde3cdaddf6cc01fcf2e38a6b0,19996420.4,USDC,0x461c58d9da09dabd3a56344eeb443f50f79bce47500d1f9b1127df88f2ce6823b702000002000000
0x28a55c4b4f9615fde3cdaddf6cc01fcf2e38a6b0,19996420.4,USDC,0x337a1f008bd752c551c3ba69a54f9308b2e5d556ba49d39ef7e8819c007a3396dc01000002000000
0x6e9e81efcc4cbff68ed04c4a90aea33cb22c8c89,19995911.6,USDT,0x4ec4d2daa5b54e4f07f1cf9712224be529cd31061fac22b6f7c99ab49c09191e1702000002000000
0xed0c6079229e2d407672a117c22b62064f4a4312,19994800,USDC,0xae341e88a98380b10842ad93473849e6514fe85cfadbd63534d72e2144267084aa01000002000000
0x8af700ba841f30e0a3fcb0ee4c4a9d223e1efa05,19994664.6,USDC,0xe89bd7397b49960155a59331b03c221108e4c9e43fb332042da5396c11b53db70c00000002000000
0x4ed0b41dff79e0e53a054903873899bc32abc853,19991570.4,USDT,0x6ce04a0b8f5206a0de9df97d69114111c0d7095d6871765a89247b7d1488116eaf01000002000000
0xb8551abd2bb66498f6d257ae181d681fd2401e8a,19986227,USDT,0xd3e2caa63e5a2db30afa942593514aa4a520b3a5da2ea6d281eba68d51aa7af75100000002000000
0xb8551abd2bb66498f6d257ae181d681fd2401e8a,19986227,USDT,0x69aad4926dd60f037e1175ab674643788f7997cf25ee025fbefbdfe3869e4fda4600000002000000
0x8fdc74bad4aa20904a362d4b69434a0cf4d97f43,19984404.2,USDT,0xdc01b1597f4c2f78098ba19b63290af8c7880a329e9a1b905fe1290670f2d8653d00000002000000
0x8fdc74bad4aa20904a362d4b69434a0cf4d97f43,19984404.2,USDT,0x0a69e36e64cee818a5be4cdeefc8dca8f47298f1df5d7d8d72b7ada33a24c1186600000002000000
0x6e9e81efcc4cbff68ed04c4a90aea33cb22c8c89,19975211.4,USDT,0xcb1403cc9046bf3a1c3ba3a6282f762d3ebfc48df75deab05302e50ffd2429f48302000002000000
0x6e9e81efcc4cbff68ed04c4a90aea33cb22c8c89,19975211.4,USDT,0x800474a3c203e40661363917ada93383b15e8f3fcac5f32c8c6d071fb9c528849601000002000000
0xe5c248d8d3f3871bd0f68e9c4743459c43bb4e4c,19972926.2,USDT,0xc54afac5ea12c2bb8a6cf7b1ebe925ca36125b35f7e41c598665b5364decc3876601000002000000
