WETH,weETH,USDT,wstETH,USDC,WBTC,cbBTC,USDe,sUSDe,RLUSD
2660.2967996436387,2812.8566414320253,1.0001766843203037,3170.56484481236,0.9999018522623695,97141.03454712042,97322.91111228068,0.9998378564946315,1.1506733014546702,1.0005520569648756
2603.0333698049267,2757.042582992194,0.9998416429553479,3104.447012671554,0.9999126258297392,95623.17983504171,95791.80515574386,0.9996846037771796,1.1504164063862752,0.9997836465890682
2736.2703136032396,2899.5361481695236,1.0000267749335803,3268.5747424714855,0.9999022028781105,97510.00564426449,97782.46415001566,1.0003497147477525,1.1525413937522775,1.0009716487596283
2675.7090007037627,2834.6278191885476,1.0000784910750329,3188.5064585256337,0.9999026348113932,96509.27659099847,96576.82623670199,1.0002188324283001,1.1521510092658904,1.0002785340560851
2724.6698335873957,2887.5342030379843,1.0000596582720735,3248.2389650508862,0.9999471562049712,97356.40959684462,97527.64520713792,1.00049268574425,1.1530823367449645,1.0004487573617644
2692.8213863864253,2852.9332438735605,1.000153614407417,3214.8566658646923,0.9999838579020802,97301.03393242958,97580.795055674,0.9996132301402728,1.1520842137199723,0.9994159364934422
2659.9017474093457,2820.4421071270554,1.0000518966375653,3178.6326461864383,0.9999419956863579,96066.59384336986,96119.64501125287,0.9998449715663471,1.1529735066346931,1.000725213379605
2741.9050800956124,2905.772295087122,0.9999438244956202,3274.253914996992,0.999903892893537,95754.30782406643,95818.28491669662,0.9988064195211319,1.1526535755640048,0.9999167941592664
2669.4945006896073,2826.7645464369275,0.9993962090058426,3181.1494266582554,0.9998438386561747,95256.08910532127,95493.45376707161,0.9990594797356741,1.1535009677839254,1.000259105360962
2714.8018364720533,2878.0286562600427,0.9999000749968987,3244.4009129187866,0.9999026547146316,96382.38100378761,96587.3852205702,0.9985764015654177,1.1543480851732577,0.9998952131122041
2741.5933625994785,2905.131332871758,1.0001586048382205,3275.1903054907093,0.9998100353878798,98084.85201510938,98439.98547714183,0.9997645314587246,1.1540588153309776,0.9997142247297264
2658.3470942919384,2818.5538236502134,0.9993985641805645,3166.067745039581,0.9998956472630667,95851.53031364153,96117.21015804012,0.9972467625948572,1.150498956018292,0.9995365968185272
2764.355233404291,2931.4341930009787,1.0000639024468476,3302.1974182847816,0.9999972018587785,96444.90558752861,96633.70730617164,0.9991701098471308,1.1526715515259043,0.9998308445687883
2827.1844084879804,2992.35103987819,0.9999829434393588,3375.356652406372,0.9999188775239235,96245.74636503712,96202.55316151626,1.0011601696356265,1.1524517629632964,1.0003971258237925
2503.103420098605,2654.4090192927556,0.9997259292030104,2988.2321756290185,0.9998752223253229,91474.84657049367,91440.83799011655,0.998860094892367,1.1507604428717801,0.9958510503308401
2495.315451693047,2645.6879655574426,0.9989297727310723,2981.820571920003,0.9998680504636228,88615.62195945179,88780.48795818475,0.9989067377878015,1.1539498878919225,0.999204288359372
2325.853934699374,2467.3157522654637,0.9985319980806387,2779.134640146023,0.999867170565736,83778.36892854981,83921.08891950699,0.9986336609843098,1.1515454289585936,0.9990630613599579
2305.3229378029837,2440.119167321344,0.9990511222032294,2747.921720082454,0.9998958101649879,84578.52955594631,84705.23273102088,0.9996273278453428,1.1544155592611673,1.0006171317086003
2235.204208608959,2366.1574427664104,0.9994450907291423,2663.5068807987923,0.9998538941795755,84245.83336610765,84420.84798367068,0.9986138972090374,1.1537376376124244,1.0001414001340834
2212.8243514969954,2346.0293063620356,0.9996008408280193,2637.7433063775784,0.9998861322401656,85726.2094457164,85982.71448488084,0.9988058900543804,1.1570593175032875,1.0000169825009897
2517.3382391622977,2670.4406441129026,1.0000712083606202,3005.0521615237317,0.9999710558581975,94030.64986769942,94205.84417211924,0.9991044602873753,1.1559726724373975,0.9999883459868755
2148.199533470228,2282.3908592048365,0.9992530350286802,2579.1616777511995,0.9998166810872576,86094.89701841907,86202.88778495077,0.9987514769358283,1.1514996934912776,0.9997126192097334
2171.496943535016,2301.2506443904617,0.9997747181371494,2586.6059827270296,0.9999116978637251,87060.49759293933,87284.46091204481,0.9988248309506988,1.1573335265295404,1.0006396839723295
2241.3841149187283,2379.895863116585,0.9999746197251654,2677.5097101187266,0.999861315158062,90487.67961197303,90647.58179647944,0.9996257968009953,1.157576671803593,0.9999734286179555
2202.3207363495417,2337.7535566136853,1.000018773779285,2640.1333252634754,0.9998821076116345,89882.82750728283,90026.88892288021,0.9990856578001533,1.1580045893733735,1.000086474829644
2140.7498089428914,2271.2155593970315,0.9995706677016682,2549.871598202244,0.9998566340821032,86592.8200803253,86798.33516010965,0.9991671284344907,1.1582498668222692,1.000316332455585
2199.9995000805707,2333.4380454300303,0.9996766806828237,2639.4261576994595,0.9998551342267175,86110.20267754201,86082.34818536844,0.9992917062959622,1.1571221754677306,1.0004014040985174
2017.265460184326,2142.0283340281685,0.9996936236619807,2434.2794748067986,0.9998714600140522,80518.54323069408,80709.82868958006,0.9995576965680817,1.1566894120340838,0.999899216187025
1879.1231054991026,1991.6234279688465,0.9993765282172375,2239.8227646842643,0.9997934594528367,78618.2069465747,78816.343562286,0.9989791369285881,1.1546493905870086,0.9999234342608134
1921.3099227587034,2041.6814048633407,0.9997313886240716,2302.962679732841,0.9998765615988634,82575.1333793391,82723.86065618017,0.9992602129897138,1.157645371540043,0.9990278459665453
1910.6551381032464,2030.244331650147,0.9997426862936465,2281.824066013165,0.9997975216017498,83692.04992881804,83875.30933686603,0.9994102747411848,1.1599045007627173,1.000130963106174
1862.7949366490388,1977.5850923346748,0.999535469471366,2229.0867867258708,0.9998720286025311,81053.00686040688,81118.52910101999,0.9995451071840307,1.1586790717437774,0.9993565491878231
1910.6662703455045,2031.055525144689,1.00000939408902,2290.9110467482737,0.9998949956984708,83864.77098484337,83981.74407963389,1.000001416092117,1.1594297552006043,1.0006515477100386
1939.7856881721348,2060.2004671342997,1.0000189048893415,2327.264948121296,0.9998990187011486,84234.49093253985,84359.44332735387,0.9999237372060116,1.1587001362216256,1.0007616137341941
1887.7643429692785,2003.2292618075342,0.9999001217350174,2248.0419548361915,0.9997980209524483,82410.32309890064,82582.46295241841,0.9995296838204502,1.1598702376007735,1.00222935994296
1929.1833577618722,2048.8919222127065,0.9999317742810434,2309.6081182806556,0.9998685184528096,83864.03687535846,84039.78654280727,1.0002174232013499,1.1591238516713631,1.0001301284392565
1932.7964059050657,2054.5288594317444,0.9997951704482085,2311.9980762243777,0.9998537762109126,82605.15289887042,82762.90589694776,0.9996153494686342,1.158824025170235,1.0018511338873717
2060.728601068271,2190.033261567252,1.0002512445330827,2467.2036115367373,0.9997992264427935,86603.31629310567,86763.387684482,1.0004260711331412,1.158475776268505,1.000236034701001
1980.831780524645,2101.880109917163,0.9994043292054364,2366.8076918830884,0.9997994717694941,84048.15701428599,84222.77882255818,0.9996642143663654,1.1588524625630723,0.9999760686437578
1964.5293833168294,2087.3893095232775,0.9996326144792497,2354.3066172779713,0.9998961094358574,83966.03838219483,84032.67655483873,0.9990346034166828,1.1596030200752467,0.9991311534098497
1979.5449257665966,2101.9116867510857,0.9998312897865619,2368.055800065639,0.9998934142288918,83648.61338737381,83760.26827580328,0.9994956111436051,1.1605499319074197,1.0001075041759222
2001.0470230951883,2125.924546831192,0.9999640741708669,2394.0551635835363,0.9998605920972774,85692.97204139724,85759.58432361658,0.9991400706847239,1.1605110247410702,1.000694035118981
2077.739325831977,2205.9503545564276,1.0001710876347953,2485.1085405927506,0.9998694584454013,87083.07905936796,87308.01325474992,0.9991461920499398,1.1622881057156687,1.0003892533430747
2068.598435049149,2200.547163009835,1.0001682617664287,2476.013027508171,0.9998724134989011,87334.081612217,87468.33873583183,0.9999569784923746,1.1605558107271574,1.0003875908129174
2009.8835432902426,2135.7501236906623,1.0000800620713957,2412.9123281049037,0.9998980654962645,86813.11079302822,86908.09026356699,0.9997120158799194,1.1603874576417157,1.0003048206127225
2003.3034241292064,2130.7853155813714,0.9997458571858368,2401.111272259618,0.9998938751329984,87113.67121288124,87243.53356634021,0.9987770492612891,1.159871782261501,0.9988978893602924
1896.9173600459985,2017.6292453873377,0.9995155167001366,2255.626432232026,0.9999837951571748,84256.93963772366,84328.81384121279,0.9992241616921249,1.1604554852328595,1.0006527646289571
1829.2745211803463,1942.7750711804865,0.9996714495604069,2183.7980043252296,0.9999722467288958,82498.0379498523,82597.59355368782,0.9998903527865795,1.1646332461809406,0.9999561572251919
1805.3378779435934,1916.578175169918,0.9997883719976657,2159.68301437388,1.0,82099.79441532686,82259.03803172114,0.9999136825006795,1.163909322387621,1.0014919105585562
1824.2071367609847,1940.1463267656418,0.9997998177062254,2185.2598010137754,0.9999896901042371,82381.3004013079,82590.40137727461,1.000048094984478,1.164630873088734,0.9995070180331724
1907.1671522994227,2030.0741553850585,0.9999825753524252,2285.434269922084,0.9999507081548138,85140.84752821118,85234.59579314133,0.9999830306326969,1.1639147632640392,0.9994247683096812
1795.761850567479,1907.5994864459835,0.9997656585778126,2146.7655414764554,0.9999075178643319,82414.47800411211,82483.19395332132,0.9997716628921501,1.1657439587367597,1.0004288059647923
1818.2844199542053,1932.5199194342558,0.9995717120873867,2177.286609161134,0.9998883692291609,82901.08007523167,83146.15545431494,0.9993742695477866,1.1648353084227148,0.9999816202269095
1814.4807753449506,1928.3878026174625,0.9996464752028551,2170.7171751573183,0.99988938885375,83746.18275135412,83818.06523769141,0.9989262575674732,1.1652519898510552,1.000066832109815
1809.935827172196,1920.1675307107896,0.9996046941096939,2157.4429985488155,0.9999331629894682,83403.03935305018,83559.01642155317,0.9992639437558162,1.166048411585699,1.0001090534580206
1574.6321611455576,1675.1598679070562,0.9991203233591898,1887.2303074405174,0.9999479409440708,78059.09049861485,78224.74611752613,0.9988780023448268,1.1646670129273151,1.0001833313201665
1555.909812570873,1654.848025133517,0.9995898515694867,1865.3601605121496,0.9999318526382561,79084.76647683982,79194.10759049299,0.998892526928643,1.1601007838312933,0.9997566776386588
1471.3608854365523,1564.5366733820183,0.9990462655067889,1761.0421303697822,0.9998881783890707,76228.70595363599,76303.13568097552,0.9988052965334401,1.1624992762147814,1.0007515466381929
1662.5331604641576,1766.1176694136102,0.9997621498962729,1987.5746452259948,0.99991514849561,82558.18080991991,82614.85523803734,0.9992938743676242,1.1630916382637335,0.999946310643398
1523.928624242526,1614.9290944777129,0.9994140897807697,1818.408593466584,0.9999491868771053,79566.55991752022,79631.01949492647,0.999063541758199,1.1631722726516271,1.0005911744140663
1568.131690125936,1666.7817057999905,0.9995302194711758,1877.074161408181,0.9999829246535156,83373.81542323547,83453.46594707166,0.9986612497243684,1.1639183994865718,0.9997091621746831
1645.8625733156498,1751.6741185418066,0.9998949278588121,1973.7205434173427,0.9999731260908817,85185.45501473919,85293.5078149824,0.9997166169973164,1.1641684070405625,0.9994041262352414
1595.4227460001084,1694.770933445938,0.9997121178272996,1905.1576979097676,0.999898582350066,83563.88086977127,83699.21476546586,0.9984386172746967,1.1643296839779091,1.0009370502963755
1621.543195596693,1724.648815420552,0.999933424815005,1941.9283010790118,0.9998955092500659,84381.47488967814,84491.56778059568,0.9988717513681001,1.1650490100916875,0.9999706992640326
1587.8222244021401,1696.8209725849192,0.9999497641798489,1910.6630397862505,0.999896199107263,83492.83357436673,83634.47841557708,0.9990691769510142,1.1655366050573428,0.999672885415471
1577.7073516760117,1683.003802135011,1.000002611700067,1894.0998965756633,0.9999842196107162,84164.31124365093,84081.60506975689,0.9993030377363141,1.1651717045638494,1.0000218156582328
1583.4764497002345,1686.7587372260102,1.00000586634771,1899.409226227268,0.9999863332853353,84768.14924410527,84910.44050866205,0.9991171647278084,1.1653532203829176,0.9992715313710892
1589.1516208270755,1692.7584502892112,0.9998455446122065,1906.56546436272,0.9998877566963064,84486.24154959379,84466.73252137257,0.999176023373943,1.165514007182232,0.9997400678619583
1615.0502549158562,1721.985020081843,0.9999083639300109,1939.8183208435269,0.9999059314441625,84979.52192108906,85101.95753976855,0.9991858881327329,1.1657651929737345,0.9997903684634148
1585.4600253443446,1686.6571309455005,0.9999760948031948,1899.786553500901,0.9999937282175457,85016.12338530358,85090.60549347942,0.9991337494629425,1.1659563942411464,0.9996657341431673
1577.4465595922347,1681.2215962681857,1.0000096563092031,1892.919674726961,0.9999295268412306,87325.33054406544,87411.91306359388,0.9995711782082927,1.166121389077412,1.0007559029601916
1759.7064599311093,1874.3557809750491,1.0004298063652504,2110.158331174251,0.999948040635173,93444.15126546746,93414.28384855307,0.9996856147741638,1.1668203778808155,0.9996496214840399
1793.969849485534,1914.3986358422565,1.0003852686057302,2159.211701362817,0.9999844241548552,93525.00328215655,93567.35035551905,0.999798692996587,1.1675541740755027,0.99997975405319
1769.3925107354407,1879.6429692751524,1.0003890021201753,2122.6175880516967,0.9999750658954055,93791.78289522168,93922.16649546851,0.9994821911021932,1.1674056243911555,1.00004520850116
1788.7981804331257,1906.3752338228423,1.0006110387102658,2149.368662033195,0.9999995370986379,94764.69056609615,94800.73626497328,0.9995497929889596,1.167790879053655,0.9999513750039107
1821.2695303291391,1937.5974684143293,1.0003249262539928,2182.484989782466,0.9999986048754816,94657.70530600734,94678.14218456452,0.999152189657718,1.1678029660407694,1.0001851468471041
1793.6918440730135,1910.9374198456837,1.00033375492636,2152.715847896308,0.9998999514177543,93762.43384636933,93817.45176429198,0.9992778669995322,1.1670729333966536,1.000025465401394
1799.50191449199,1918.4827620566655,1.0002202294721647,2159.418353795011,0.9999802998301959,94905.224833607,94947.42430543451,0.999431132821863,1.1676318721514614,0.9990373085167612
1796.9720456768928,1912.581003912594,1.0002713897319473,2154.1193442531794,0.9999556644692158,94139.98750625431,94272.10222059215,0.9997067009795948,1.1685941852647461,1.0001732928388063
1794.0495408617828,1912.3738113963373,1.000085396458574,2153.41802049333,0.9999627786270868,94103.94726195285,94251.46666018428,1.000268830492473,1.1684216679795456,0.9987513881620954
1838.8543285925753,1958.3583153450936,1.0002902932609476,2205.624669275751,0.9999635274804305,96197.64098386782,96463.32087712969,1.00034604075479,1.1679880681795918,1.00008641747009
1841.427590836958,1960.5443171849452,1.0003720380689882,2206.5130180606357,0.9998998519590344,96783.39749947241,96877.44558015703,1.0006916330671063,1.1679394865125612,0.9996214889999103
1834.501911876416,1955.6103798017932,1.0002291163925612,2202.6161136932305,0.999937736431367,95817.18805563007,95938.28194630277,1.000822992599778,1.16819732541803,0.9994565436370372
1808.156093844096,1924.919499181,1.0000388198237913,2170.7985195424894,0.9999975405584395,94177.74651809072,94284.51964668302,1.0003883915038172,1.1677418211049866,0.999827285457533
1820.0044598893596,1946.5492367107768,0.9999183177679312,2193.7279163815438,0.9999773199852275,94859.34510166693,94743.55074006678,1.0005338573514304,1.1690283232357026,0.9992568894631975
1816.1686943818438,1935.6700776136927,0.9999414709946485,2177.0465170823722,0.9999014817630761,96667.0521240632,96714.76832103833,1.0003349739573046,1.1689143430618922,1.0001667324248957
1810.3169269284476,1938.7463616300658,1.0001813000419701,2175.2485098640836,0.9999593641301138,96841.63406761974,96958.39839788918,1.0007488610397244,1.1688752117569496,0.9998405727805149
2197.5611893238784,2332.1193513568446,0.9999326461630238,2626.5325768675034,0.9998971876187515,102953.4716329456,103119.81162778508,0.999779786939259,1.1706392338010265,0.9998802438689051
2341.407963002621,2498.04004359842,1.0000674187168492,2812.414686396233,0.9999006044323925,102862.68245094782,102900.62328881798,1.00052776376604,1.1708351589989883,0.9997912682617546
2583.6829051429513,2757.9388003483887,1.000084338434013,3097.0876540826694,0.9999441334184268,104365.73627161184,104627.96804859799,1.0003963983499704,1.171174138866792,0.999132127125221
2507.4693107597423,2679.225922551669,1.0001889600333305,3016.1324479969,0.9999971273695785,103956.62768164859,104114.31362458784,1.0004575117215138,1.171645188952879,0.9997598712406967
2492.426391077375,2658.60356572683,1.0000362715451414,2996.619939838925,0.9999763076284792,103006.58482832085,102925.37009983521,1.0006327642843507,1.1723596843029982,0.9998515209600775
2676.639163127913,2855.646492015785,1.0001320179941608,3222.3122563462834,1.0000010178383059,104027.6043012053,104093.6019968848,1.0004362861356717,1.1720022292455863,0.9994256437546707
2603.7180887199615,2774.7399128903753,1.0001635958929476,3123.0529733086637,0.999949465385461,103322.54385171655,103514.08821008063,1.000244927169381,1.1721122141504063,1.000263503574981
2542.296692466797,2714.8502172091967,1.000133593656696,3048.999697968171,0.999902298068884,103538.56460977765,103760.09266926159,1.0011040181494486,1.1721400562370599,1.0015906750981922
2544.3870377235667,2723.129740678526,1.0002154837976236,3058.40026014248,0.9999007264104943,103475.37377523552,103736.10874993831,1.001251445762376,1.1731790497153722,0.9995825799565626
2475.0543933696913,2639.0565532396763,1.0003034339013903,2972.366243432641,0.9998996603823109,103069.8357242964,103116.74651456984,1.00045881404249,1.173222267318592,1.0002624987239803
2465.3409856139087,2614.0293188748315,1.0003100276018133,2950.584757855359,0.9998672306969721,105851.03849783888,106196.27356142785,1.0003329384632758,1.1732310799903287,0.9981619925357258
2526.989643891319,2699.799441190426,1.0002580445896923,3036.9770333864035,0.9998580108986679,105489.91739076261,105651.26529113251,1.0008599597290682,1.1729873061316987,1.0000487642824898
2524.2743433146065,2695.8766359759984,1.0002557843757724,3035.694233403156,0.9998333071316389,106438.23032752181,106637.07495587354,1.000362604606278,1.1737734067983014,0.9997946498134047
2558.9502343769486,2734.3110356650645,1.0003630194083748,3077.7767596489093,0.9997754173620144,109465.84135375031,109513.48741001004,1.0001787989368551,1.1741113052494505,0.9993018979307736
2657.1674447566115,2839.29329234641,1.0001861220516468,3182.105627976306,0.9997832831167499,111202.73646736733,111613.76823889432,1.0010422975866224,1.1733958773732018,0.9999665285341628
2519.813809045145,2698.196011760664,1.000092076028757,3038.7893247445913,0.9997612119273768,107249.80517208997,107273.9194929886,1.001359133374611,1.1743119979926606,0.9997800399080027
2529.4429842284353,2698.4610868107657,1.0002022766014327,3043.529024385439,0.9997985216168367,107637.70723873362,107732.97949463055,0.9999875997623432,1.1739492339949475,0.9995088118559176
2546.6201163370915,2714.453095545885,1.0003417873168594,3058.640734742087,0.9997871665879619,108614.2505030203,108747.51690485979,1.0008099267643287,1.1743155619243864,0.9998417223595297
2562.1729286392238,2734.0854617541063,1.0002640914987955,3083.8543575168023,0.9997886714957062,109004.3023338958,109456.8107297884,1.000626060494962,1.1743853373261772,1.000030015368148
2662.0940568241435,2840.5279584263785,1.0004200223221857,3198.9988961753565,0.9997645882598158,109063.04871315882,109041.77210979977,1.000352452216799,1.1749740800085562,0.9997652186232364
2676.2674124507,2854.5362008329107,1.0001814586820421,3219.2434601125456,0.9997839083422009,107806.88471857918,107728.25764995936,1.0013451862689817,1.1750868512381178,0.9998722514967013
2633.1392065286695,2822.0201206245124,0.9999495541528401,3168.018406081407,0.9997843066845683,105498.38507199913,105436.32033141727,0.9994577262559433,1.1737065368048905,0.9998667907593244
2524.4762348050726,2692.389647174792,1.000247715130016,3031.6142339036287,0.9998677569428971,103841.23190774467,104010.19408141855,1.000310704028202,1.1748374653750513,0.9996759158698023
2532.3627853090866,2703.9827378472346,1.0003264594318246,3050.479463465255,0.9997716021614228,104740.19030031531,104725.53343021564,1.0013189537688636,1.1764679811234005,0.999896880390318
2538.3300584367485,2713.4850549216826,1.0003716820883177,3059.282696587323,0.9997964452787363,105516.51179375773,105667.72548332025,1.0008953427047045,1.176596816028855,0.9998247806844899
2609.737253959435,2783.2112070135972,1.0003849075983908,3140.113598219517,0.9997979135082776,105857.70584575269,105917.10192399014,1.0007340360130028,1.1763204094222222,0.9998301271838012
2595.4689570062997,2778.9553740659194,1.0005530007046008,3126.0520722936553,0.9998092918813778,105369.70889887188,105448.47266965469,1.0011762113681464,1.177364140270872,0.9999605285953521
2610.343189828259,2789.940807495137,1.0004200584852525,3137.4890309846346,0.9997757072803419,104647.962117204,104834.63597442473,1.0013385499870238,1.1775205900901864,0.9999084662239167
2421.601103763502,2588.4163040302537,1.000360290202957,2922.4653317923635,0.9998132217813942,101686.53215416454,101731.42234899252,1.0010156404471338,1.1768473672621047,0.9999579275168061
2481.4039836690267,2652.4984281155484,1.0006511503587576,2986.7885610488306,0.9997797245091586,104485.46026332983,104538.09429888212,1.001687830213171,1.1780280700900838,1.0000578185089257
2526.291995889778,2700.5414795578135,1.000430700769271,3043.227984883623,0.999776979824994,105676.8796711252,105700.96967997176,1.00092774323292,1.1779015104534172,0.999791160525472
2508.784123584585,2680.693417876104,1.0003473899852149,3020.9197859471597,0.9997657971921916,105489.28577420597,105614.30234953902,1.0001394405168964,1.1780295498072166,0.999114926639179
2685.0001850413178,2874.281827995183,1.000286795454842,3235.6230401051334,0.9997682011657161,110054.259484131,110291.21675149015,1.0010884114014886,1.1775469807185075,0.9996826055773943
2808.503208314919,3007.900011632293,1.00006453655806,3388.1090887577234,0.999781857788602,110266.38569729491,110244.661017758,1.000957345937149,1.1781745694694126,0.9997251263316974
2776.1371915822333,2963.5369101895412,1.0001404992361649,3344.0058436335376,0.9997887544418851,108580.94170578528,108644.73048980639,1.0009280001839072,1.1780856913930713,0.9998157197128626
2653.158968452672,2837.0317038230855,1.0002698057743862,3198.0852064241562,0.9997977525276809,105877.79118626309,105893.64933801918,1.0005730280900713,1.1768351924073308,0.9998316594495684
2577.04861752583,2758.7361698226264,1.00031779192818,3108.9659367491627,0.9997176349513065,105966.131119303,106022.54070398615,1.0006070344393119,1.1773690002256534,0.9998369887137682
2534.0702195359518,2709.787541422987,1.0003010126168363,3056.062504165805,0.9997031713415484,105418.57093229842,105480.64593217603,1.0001428503755267,1.1770929192937263,0.999918257249779
2547.8456040920437,2724.7522712851123,1.0000315872512937,3072.2014861145117,0.999751625691284,105441.49480725655,105574.34436627959,0.9999887263205709,1.1770100459213686,0.9998734599642919
2561.329843569428,2741.340887925455,1.000366762933256,3091.535262734795,0.9997027573868028,106994.38016298799,106929.73516330686,1.0002074237780578,1.1769210444535323,0.9996689257525709
2514.986700576147,2691.29138437753,1.0000213122909019,3025.1645505510605,0.9997983896963407,104716.57616853649,104816.05898040731,0.9999003923247421,1.1766080116379123,0.9997215383683853
2521.3334233964915,2698.251954979154,1.0001544327405687,3036.8258333588205,0.999781719163319,104798.9432337692,104739.78080513504,1.0001033806522694,1.1773439355937363,0.9998694404721242
